test_ID,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
3560,kenapa kamu ginilah bodohnya saya masih saja ye tuolol benar diri ini,"0 ",0,12,69,0
3561,maksud a gini min kan sudah saya download gerak tapi pas mau coba pasang di dp bm gambar a jadi gini,"0 ",0,23,100,0
3562,sudah malas ug hasudalah atmi cikarang  tenagersbio pengen sekali kuliah dimana,"0 ",0,12,79,0
3563,kaga tahu fin ada pan ka ada apa bikin penasaran ada apa sih di stasiun bekas,"0 ",0,16,77,0
3564,benar bas  liat saja itu dare dari maaf ya maaf lagi main tod soalnyart mirews mau benar ni,"0 ",1,19,91,0
3565,ya elah gw jg ga mau kog hidup di tngh2 kelilingin sodara2 mama gw yg jahat sirikan gila jahat dengki bocengli najisin bgt ga sudi gw ttep hrs pindah ke kanada sm hubby gw yg udah mapan n mature donk,"1 ",0,40,201,0
3566,ah eyang pelit tidak saya carin istri ke tujuh nih,"0 ",0,9,50,0
3567,tapi aku sama2 idiot juga cie yang kecil  emotxtawa  kecil2 idiot  emotxtawa ,"0 ",0,12,65,0
3568,dines malam kali ini santai yang mau lahiran cuma alhamdulilah bisaâ    at puskesmas kecamatan kramat jati  â  ,"0 ",0,23,111,0
3569,dan seperti biasa macet luar biasa ï ½ ï ½  tol bekasi cikampek kamu 24 ,"0 ",0,15,72,0
3570,selamat ulang tahun dki jakarta,"0 ",0,5,31,0
3571,kurang ajar kamu sis pangil aku mochi mau kapan,"0 ",0,9,47,0
3572,min tadi ada apasi kok tidak biasa macet terminal arah ke bulak macet parah sebalinya dari naga tambun ke bulak pun macet,"0 ",0,21,121,0
3573,cukup menghibur u  yang tidak sempet ke bali  at ancol   pic  â  ,"0 ",0,17,65,0
3574,mantab emg nasi uduk bang udin,"1 ",0,6,30,0
3575,iyah lagi di bekasi saja nih gita  d kamu lagi uas yah alhmdlah enak tapi sepertinya sama ajadeh dmna2  emotxsenyum   emotxtawa h,"0 ",0,23,111,0
3576, emotxtawa  kaya gatau saja bnr2 ye mulut ny ibu2 rumpi binti kepo s  ï ½â  _â     ,"0 ",0,21,78,0
3577,ah jan begitu saya gatau kenapa tuhan nimbulin perasan ini mgkin tuhan mau nyatuin kita apa mgkin tuhan mau bukan ati saya sakit lagi,"0 ",0,24,133,0
3578,seajaib ajaibnya tulisan adalah mampu melipat jarak  memutar waktu  mendekatkan yang jauh  menghidupkan yang sudah mati membuat dua insan yang belum pernah bertatap muka bisa sedemikian dalam jatuh cinta kekuatan rp emang luar biasa,"3 ",0,39,235,0
3579, username   username  ini aja membuktikan anda sudah tidak benar     masa napi koruptor bisa punya hp di penjara itu sdh melanggar aturan dan anda dg enaknya melanggar aturan    ini menandakan bahwa itulah karakter anda,"135 ",5,50,235,26
3580,tidak sampai setaun punya badan kurus  emotxtawa  manyur itu mukzizat sangat nyur aseli  cuma bntran yak sangat yak ,"0 ",2,19,109,0
3581,bagus say aku suka jawaban kamu  emotxjempol ,"0 ",0,9,35,0
3582,semuanya dapat salam dari ruang gitar klasik  at purwacaraka music studio   cbd   pic  â  ,"0 ",0,21,90,0
3583,ketek kalau cium jangan di _ tidak enak diliat orang,"0 ",0,9,52,0
3584,bigrt suatu sat saya akan jadikan kamu tempat sampah sama seperti kamu jadin saya tempat sampah ,"0 ",1,17,96,0
3585,tangung jelek di listening nih saya tokay,"0 ",0,7,41,0
3586,oke berapa hari,"0 ",0,3,15,0
3587,kalau punya pacar pagiï ½ gini pasti diucapin selamat pagi sayang kalau jomblo pas bangun kucekï ½ mata liat hp tidak ada sms tidur lagi  kc_rf,"0 ",0,24,143,0
3588,bulan juni  tidak mau kalah pantang menyerah jujur dan adil ingin memberikan yang terbaik,"0 ",0,14,89,0
3589,aku hanyalah ciptaan tuhan  bukan superhero apalagi malaikat aku hanya bisa melakukan apa yang aku lakukan dek itulah aku  anak nomor tiga yang murah hati  dan aku mohon semoga kamu cepat tau dek,"3 ",0,38,198,0
3590,sayang kalau online cek dm ya  ,"0 ",0,7,31,0
3591,tidak punya gaya mati kok ogah sih gaya kamu yaudah belin obat nya kalau abs p rt,"0 ",0,17,81,0
3592,kamu g tahu ta saya lagi nangis sepedih2nya saya merasa bukan diri saya lagi  emotxtangis  semangat bun,"0 ",0,19,93,0
3593,mengecewakan,"0 ",0,1,12,0
3594,kamu kira w setan  emotxtawa h,"0 ",0,5,23,0
3595,kamu kaya gini menyiksa aku sekali    ,"0 ",0,9,38,0
3596,satnya semakin tepat  emotxsenyum ,"0 ",0,5,23,0
3597,kalau boleh jujur  sampe sekarang gue masih belom sepenuhnya menerima perilaku ga sopan orang ini yg berusaha keluar masuk hubungan kita dulu karena gue ngerasa ga adil aja gue ga pernah ngerusak hubungan orang sampe sekarang kalau gue inget caranya masuk  gue ga habis pikir,"4 ",0,51,279,0
3598,at pondok indah mal,"0 ",0,4,19,0
3599,oke  emotxsenyum  iya sama2 sayang  emotxtawa  pada pergi kerja seperti biasa yang yaudah kamu kerja yang fokus beb  emotxcinta ,"0 ",0,21,100,0
3600,nak kesalahan untuk diperbaiki bukan untuk mencaci pelakunya,"0 ",0,8,60,0
3601,sama sama pwt tapi berwujud pria payah  n ,"0 ",0,9,42,0
3602,fuck u lol loe mau jatuhin agnezmo kan ha ha,"1 ",0,10,47,0
3603,cinta bukan hanya ttg kamu dan pasanganmu jauh sebelum itu ada cinta yang lebih dulu tumbuh di dalam rumah cinta dari seorang yang kini rambutnya mulai memutih dan kulitnya yang tak lagi kencang  setelah kamu pergi jauh kamu akan menyadari betapa besar cinta bapak kepada putrinya  url ,"1 ",0,52,286,0
3604,sebal sangat asli  at melan s home  â  ,"0 ",0,12,39,0
3605,crab slaw with peaches from table8 at hotel mulia jakarta  crab  slaw  peach  table8  hotelmuliaâ  ,"0 ",0,22,99,0
3606,u u jadi terharu  emotxsedih  sakit apa kamu memang yang ngertin guw hen   iya nich hen aku sakit  emotxsedih ,"0 ",0,22,90,0
3607,cantik sangat deh nong2 aku satu,"0 ",0,6,32,0
3608,mules akibat lagu apa mules benar nih,"0 ",0,7,37,0
3609,amin tidak akan kok dia y bandel  emotxtawa   d,"0 ",0,10,40,0
3610,oke,"0 ",0,1,3,0
3611,ih gakenal sok sok akrab  emotxdatar ,"0 ",0,6,28,0
3612,seram adaw ciat and i wonder if i ever cros your mind,"0 ",0,12,53,0
3613,eh jopaw jangan kejauhan sampai di jeneau segala nanti ada yang kangen nga nyebut nama jangan marah  m ,"0 ",0,18,103,0
3614,tidur cantik dulu deh ya,"0 ",0,5,24,0
3615,semangat ya kudu menang ,"0 ",1,5,24,0
3616,jah     bau kamper tidak nafasnya ada deh  emotxtawa  nafasnya siapa nih seluruh nafas ini,"0 ",0,15,83,0
3617,saya sih kalau dia ngilang begitu saja paling dia tidur dan saya selalu positif thingking ya iya soalnya kalau positif hamil tidak bisa ï¼ ï ½ ï ½ï¼ ,"0 ",0,27,149,0
3618,benar itu  emotxtawa  osy kata2nye laknat asli bejad cane,"0 ",0,9,52,0
3619,oke  emotxsenyum ,"0 ",0,3,6,0
3620,gelap ya au yarin kenapa selalu mnyepelekan nd s enaknya qlo bicara â ¹,"0 ",0,14,71,0
3621,heh ini parah ya kalau pacarnya liat gimana duh abis dilabrak nanti a emotxtawa h sudah bubar bubar,"0 ",0,16,92,0
3622,data data hampir lengkap siapsiap pulang   emotxsenyum ,"0 ",1,9,44,0
3623,cabal ya kaka marah kali ya emotxdatar  sms gadibales tidak ada pulsa kali huft,"0 ",0,12,70,0
3624,hihi yoi makasih selamat juga ya buat anda yang peringkatnya turun grgr terlambat  d duh mau ngucapin selamat,"0 ",0,19,109,0
3625,si thorip mb baru syifa pakai b siapa    paling seru deh sekarng d,"0 ",0,15,66,0
3626,waspadai minum air sat makan berbahaya bagi tubuh,"0 ",0,8,49,0
3627,rumah hantu tangcit ayuk emotxdatar  diajakin tidak ada yang berani banci,"0 ",0,9,64,0
3628,php   paling tidak suka sama type cowok kaya gimana  ,"0 ",1,10,53,0
3629,oke oke om  emotxdatar  jam ye aku ksna,"0 ",0,8,30,0
3630,jiyah pintar ngebohong juga kamu yak mbon  emotxtawa  ie sekarang dulu kamu tidak ingat apa yang kamu lakui ke,"0 ",0,18,103,0
3631,yah abis maghrib mah nga seru nih mumpung panas rujak es buah  emotxtawa  kamu orang yang sekian sudah mengoda aku   d nanti,"0 ",0,23,119,0
3632,kalau buka android rasanya sempurna sekali hidup saya  emotxtawa ,"0 ",0,9,62,0
3633,tidak boleh begitu isul jijik sih sebenarnya kalau lmlm ky gn abs bagaimana masih teman  emotxdatar ,"0 ",0,15,91,0
3634,jelas nih jakselnye   funfutsal mijak fam c,"0 ",1,8,43,0
3635,oh begitu berapa lama memang kontrak nya yu temenï ½ yang lain masih pada di bca ya,"0 ",0,16,83,0
3636,iyah yang   ï ½ ï ½ ï ½â  ï ½ â   sayang jan lupa makan yah   lafyou bebih,"0 ",0,21,74,0
3637,kenapa sih abis mandi terus rebahan dikamar abis itu tidak mau bangun lagi dari kasur  suram sudah,"0 ",1,17,98,0
3638,tidak kuat rasanya nyetir pagi ini tolong driver tolong  emotxsedih  kaki saya berasa mati rasa injek kopling jakar ta bogor bogor jakarta,"0 ",0,22,128,0
3639,et serius yud bisa saya begitu wakakak  emotxdatar ,"0 ",0,8,42,0
3640,anjlog   terbahak bahak asli d digogle sudah keluar cil wks tahu dari mana  emotxtawa  iya tahu saya cil,"0 ",1,18,97,0
3641,ngapain kakak minta maf kan k g salah kalau deket sama terimakasih yang  cont ,"0 ",0,16,78,0
3642,menunya apa saja memang enak2 nga dih ogah  antasari ayo dong mampir pulang mahal cuma 27rb tahu,"0 ",1,18,96,0
3643,hp buah2an  emotxtawa  saya jual saja sudah ni hp buah buahan mau balik lagi ke cinta pertama saya si robot ijo,"0 ",0,21,106,0
3644,hm spertinya tidak  remajaindonesia jujur pernah jadian karena terpaksa tidak ï ½,"0 ",0,11,81,0
3645,iya smsm nur  emotxsenyum  thanks tan   get welsoon nur emotxkedip  ext  pusing   ,"0 ",1,19,63,0
3646,puas itungin baju ï ½  at senayan city  â  ,"0 ",0,12,43,0
3647,selamat ulang tahun mantan wakil komandan kita semoga panjang umur sehat selalu keterima sbmptn dan di mudahkan rezekinya   emotxkedip ,"0 ",1,21,125,0
3648,kayaknya aku g asing deh sama yang d dp uzie,"0 ",0,10,44,0
3649,i m sekali ada luka yang hampir kering ketika kamu minta maf tapi tak benar benar kering,"0 ",0,16,88,0
3650,mau liburan gratis ke lombok sambil belajar foto klik  emotxsenyum ,"0 ",0,11,56,0
3651,sayang sih sayang tapi hanya rasa sayang yang dapat mempertahankan antara rindu dan lelah akan kegoisan,"0 ",0,16,103,0
3652,gimana fandom kita mau dewasa hanya gara tidak dibales mentions keluar  ngejudge idolanya bitch grow up,"0 ",0,15,103,0
3653,elah bm naik kok demo ingin ngra ni maju   bangkrut gara gara subsidi tingi kamu masih bisa nafas kan uang jajan kamu berapa kali lipat dari itu  emotxsenyum ,"0 ",0,29,147,0
3654,nyanyi aku memilih setia di keren  d,"0 ",0,8,36,0
3655,salah sekali naik tol kayaknya ada yang mati ï ½,"0 ",0,9,48,0
3656,iya  emotxtawa  tapi aku belum makan kak sudah kenyang makan diluar main lagi dong,"0 ",0,14,75,0
3657,bukan cuma sayang tapi aku juga akan menjaga hati dan rasamu selamanya  ,"0 ",0,13,72,0
3658,pusing  emotxtangis ,"0 ",0,4,10,0
3659,    jadi menurut rasululah   mukmin sempurna baik akhlaknya baik terhadap istrinya   se  d,"0 ",0,17,90,0
3660,hu uh maicih pukpukpuk sabal ya ndong simpati lola nich u u,"0 ",0,11,59,0
3661,ama uya kuya saja gratis saya lagi ngungkapin uneg uneg saya,"0 ",0,11,60,0
3662,masih galau jg sih tp solusi utama ku sih bikin target   rencana  mau ngapain aja di umur sekian trus fokus pada usaha utk mencapai itu  biar ga terus kepikiran problem quarter life crisis,"2 ",0,37,189,0
3663,kakak ku yang cantik k keberatan tidak kalau aku req k di acara kakak  cont ,"0 ",0,16,76,0
3664,sebal sekali sih sama orang yang sudah beruntung bisa menang tiketnya gd eh tapi malah mau dijual   emotxtangis ,"0 ",1,21,102,0
3665,percuma bukti numpuk tapi deflasi keberanian lihat kasus munir kurang apa buktinya lihat kasus udin  buktinya malah disingkirkan dihilangkan secara sengaja dan kasus2 lainnya  url ,"7 ",0,31,184,0
3666,semangat terus deh bey buat krjan yang baru perkembangany â  ï ½â  ï ½ ï ½ ï ½â   begini jah enak,"0 ",0,22,97,0
3667,eh nih bibil sudah datang hih bertengkar tidak lebel itu nama y sebagian dari rasa syang nga dong aku sama bibil ka,"0 ",0,22,115,0
3668,baguslah  itu namanya sadar diri mana mungkin tersangka kasus cabul bisa jadi pemimpin umat   btw  kasus  username  gimana  terus cerita ente ame nyang  ntu gimane   url ,"5 ",2,37,171,0
3669,muka kamu kaya babi siapa yang ciut njing,"0 ",0,8,41,0
3670,kalau gini caranya malah makin sakit saya    ,"0 ",0,10,45,0
3671,elah    itukan cuma bercanda saja saya nyong,"0 ",0,8,44,0
3672,ini kah teknologi yang melumpuhkan tradisi silaturahmi jarak dekat,"0 ",0,9,66,0
3673,kemampuan   lemah,"0 ",0,3,17,0
3674,berhenti untuk marah karena saya sering melihat penyesalan akibat amarah,"0 ",0,10,72,0
3675,alhamdulilah puasa lancar selamat berbuka puasa bro o emotxsenyum ,"0 ",0,10,55,0
3676,abis ujan adem balik lembur sudah begitu saja,"0 ",0,8,45,0
3677,entah salah apa entah dosa apa semua sosmed di block ama die yampun ismi kaya bocah najis,"0 ",0,17,89,0
3678,ini bernyawa loh bukan benda mati   ,"0 ",0,8,36,0
3679,ya alah tolong kuatkan akuï ½ ï ½ ï ½ ï ½ ï ½ ï ½ ï ½ ï ½  at rumah sakit tebet  â  ,"0 ",0,21,84,0
3680,kenapa kopi cemilan saya tidak suka kasih rokok uang rokok tidak sehat  emotxtawa ,"0 ",0,10,75,0
3681,menemani pacar ujian god luck yah sayang  with at â  ,"0 ",0,13,53,0
3682,hem waktu terus berjalan senin bknya sudah mgu tenang ia ï ½ ï ½ mlh sudah d cr rmhnya tapi g,"0 ",0,19,93,0
3683,masih pagi bi munafik kamu,"0 ",0,5,26,0
3684,dihdih maksa lebih baik kamu duluan deh  emotxtawa ,"0 ",0,8,44,0
3685,kenapa ya sekarang tiap bulan sakit,"0 ",0,6,35,0
3686,aku pikir kamu punya perasan sama kaya aku tapi nyatanya kamu lebih sama dia ya  ,"0 ",0,17,81,0
3687,buat yang sbmptn besok semangat terus  banyak2in doa insyalah diberikan yang terbaik sama alah amin o emotxsenyum ,"0 ",1,20,104,0
3688, name ,"4 ",0,3,6,1
3689,cinta dari orang yang kukasihi dan mengasihiku  emotxsenyum ,"0 ",0,9,49,0
3690,selalu jatuh cinta dengan  username  paket lengkap seorang wanita indonesia yang sangat menginspirasi,"2 ",0,15,103,0
3691,soktahu mah dalam detik ada orang di dunia yang terkena hiv 50  nya adalah kaum muda,"0 ",0,17,84,0
3692,gausa dibawa serius  emotxdatar  hah demi tisyasya  pa unuy smsnya bikin deg2kan   dua orang itu siapa   3,"0 ",0,21,97,0
3693,capai cacat nih twiter  ,"0 ",1,5,24,0
3694,mahkamah konstitusi   dear  username     hapus ambang batas nyapres  rakyat mau banyak pilihan    tandatangani petisi   url  lewat  username ,"13 ",1,28,141,0
3695,lah jelas bgt ,"0 ",1,4,14,0
3696,kartu bodoh   x,"0 ",0,4,15,0
3697,enga bagi2 caby sudah saya lapar  emotxdatar  mau makan ih memang benar salahin saja dewi terus  emotxsedih  dewi,"0 ",0,19,94,0
3698, username  ngbagus sih kayak video iklan pariwisata tehnik editing sinematografi blablablablabla lah pokokmen juara banget t tapi ya udah gitu doang kurang berasa personal,"3 ",0,36,193,0
3699,enak yah kelompok yang lain mah sudah pda ltihan lagi besok lah kelompok saya mah apa hanya afra saya fariza angi saja yang kerkom yang lain gatau deh  emotxdatar ,"0 ",0,29,154,0
3700,hihi enga mas penasaran saja ky ap ya rasanya btw gila mamas tahu segala hal  emotxtawa  kagum,"0 ",0,17,87,0
3701,busway oh busway knapa begitu lamanyahadeeeh ___     halte busway pangeran jayakarta  http   t co ivj0wevdm1,"8 ",0,18,117,0
3702,punya duit saja tidak  emotxsenyum  aries   asmara  jangan sampai terjerumus ke dalam cinta matre itu sama saja dengan bom waktu,"0 ",0,23,117,0
3703,yang menjijikan yang mana nih  d tidak laku apa masih nyimpen foto laki saya menjijikan yah kamu sampah,"0 ",0,18,103,0
3704,menyantuni anak yatim adalah sebuah kewajiban mereka juga berhak bahagia seperti kita layak untuk bahagia pramuka peduli untuk mereka pramuka untuk indonesia,"3 ",0,20,159,0
3705,alay,"0 ",0,1,4,0
3706,mkasih ya  emotxtawa  iya ka malam ini indah bukan,"0 ",0,9,43,0
3707,badan kurus kering male baju letek yang keteknya ampe bawah nah tete kamu itu kemana bro mending kalau badan kamu gede atau kamu punya tete kya cewek,"0 ",0,27,149,0
3708,â  ã  â  ã  d â  ã  â  ã    mager sudah di kamar malas keluar  emotxdatar ,"0 ",0,29,69,0
3709,hidup ini seperti cermin dia akan tersenyum jika kamu tersenyum  emotxkedip ,"0 ",0,12,66,0
3710,selamat hari menetas tahu bulat versi korea kuhexols sayang kamulebih dari yang kamu tau hu tahu bulat,"2 ",0,20,116,0
3711,lane kepo sekali  d kenapa mi gatau itu benar apa enga,"0 ",0,12,54,0
3712,basah kunyup d,"0 ",0,4,14,0
3713,apakah anda yakin tidak enak gimana enak tidak sih punya pacar lebih dari satu  ,"0 ",0,13,80,0
3714, username   username  tolong cek resi gk 82894911 no pesanan  18060412216q2rm barang belum dipickup tapi status sudah sampai dikirim  driver  wari hp   sensitive no  tolong pickup ulang dan tindak driver yg nakal  terimakasih,"7 ",0,40,225,0
3715,  ï ½_ ï ½  tidak peka deh  â ¹,"0 ",1,10,31,0
3716,atur saja fer  emotxkedip  iye nanti kesana sekarang mah masih capai baru balik dari cianjur  emotxtawa  sok,"0 ",0,18,91,0
3717,kamu liat berita makanya stres doanye kata sape  dan sekolah 10  tidak,"0 ",1,14,70,0
3718,muka tidak ada ekpresinya sudah seperti setan di slender,"0 ",0,8,56,0
3719,oalah sayang kan kita bman tadi piqoh   maf ya sayang  maf  emotxtangis  gp miqoh memang penting dia mah  emotxsenyum ,"0 ",1,24,97,0
3720,pasti didoain kok semangat yaw    amin pi doain ya hari ini tes sbmptn mblo u u,"0 ",0,18,79,0
3721, emotxtawa   emotxsenyum  ia ia ganbate  emotxsenyum  insyalah sebelum kiamat mblo  emotxdatar  april  punya pacarnya kapan mblo eh pengen,"0 ",0,21,100,0
3722,dih apasi gaje kamu kamu alay saya alay,"0 ",0,8,39,0
3723,yang lulus senang amat lebih enak sma daripada kuliah,"0 ",0,9,53,0
3724,huhahiheho mas dongho happy birthday sayangkupokoknya saya sayang sama kamu perkara tuhan mengijinkan atau tidak  itu urusan belakangan semoga kamu bahagia terus ya  mas sehat terus  bahagia terus biar aku jg ikut bahagia,"35 ",0,40,229,5
3725,kak aldi s weding garden party  pondok indah lestari w  others ,"0 ",1,13,63,0
3726, 1 10  lalin kearah jongol dan cibubur ramai lancar  lalincls  lalin,"0 ",0,15,68,0
3727,malas itu adalah dimana kamu harus melewati kamar jenazah seorang diri di tengah malam buta seperti ini x_x,"0 ",0,18,107,0
3728,bagaimana tidak sekalisekali wong sekali main langsung nyasar terus ilang tidak apa apa kak sekali kali main yang jauh,"0 ",0,17,118,0
3729,terus kamu marah sama saya terus kamu benci terus kamu ningalin kamu sama saja kaya cowo2 lain  emotxtawa  serah kamu kok kamu,"0 ",0,22,119,0
3730,hihihihi rt aih kacoez  emotxtawa  kalau kamu tanya mana yang lebih penting buat aku  hidupku hidupmu aku bakal jawa,"0 ",0,19,109,0
3731,susah,"0 ",0,1,5,0
3732, username  udah jauh mendingan setidaknya ketua dpr berani ditangkap  dibandingkan dulu  anggota dpr gubernur sampai rt berani korupsi tanpa ada yg berani tangkap,"9 ",0,30,162,3
3733,mungkin introspeksi diri lebih baik memberi teladan lebih berguna dari pada mengajari dengan kata kata,"0 ",0,15,102,0
3734, emotxsenyum  cewek april  mau mengalah tidak ketergantungan kreatif pandai berbicara sangat pantang menyerah dan setia,"0 ",0,17,109,0
3735,ya alah engkaulah yang dpat memutar balikan hati manusia niat saya teman baik kok semoga engkau mengizinkan mempermudahkan jalan kami emotxsenyum ,"0 ",0,25,136,0
3736,sukses selalu tiada hnti karyamu membuat kemakmuran negeri n met tgs mulia pak menteri n tims barokah selalu,"1 ",0,18,108,0
3737,pagi2 nyalakan b grup bm sekolah langsung ramai ada drama salah orangtua komplain karena nama anaknya tidak ada dalam tim lomba cerdas cermat sigh,"0 ",0,23,146,0
3738,telkomsel di andro ccd nih,"1 ",0,5,28,0
3739,periksanya mah cepet emotxdatar  perjalanan sama nungu resep nya itu lama,"0 ",0,10,64,0
3740,jangan di lanjut dong sehat terusrt pulang dulu deh sakitnya dilanjut besok  cont ,"0 ",0,15,82,0
3741,mantan saya cantik cantik mon  emotxejek   emotxtawa   emotxsenyum  mungkin dia baru pertama kenal cewek kali  emotxsenyum  pis,"0 ",0,20,93,0
3742, username  dekat rumah aku itu kuenya    tap akunya gak ada liat kmren  karna kerja hahhahha  ia sering  ketemunya ntah macem mana hahhahha  lelah nyungsep d banyak fansnya itu wkkwkkw,"0 ",0,38,184,0
