id,sentimen,tweet,capital_count,exclamation_count,word_count,char_count,word_capital_count
2151,0,"seharusnya yang harus marah itu jktsb yang milih kalau ngerasa memang ada kemunduran iya kamu olang wajar ngomel mungkin jkt4-jkt4 marah-marah juga bisa jadi karena ada rasa sayang eh bagaimana ditinggal disaat masih sayang-sayangnya gitukan ",9,0,43,222,0
2152,1,"lagi jatuh cinta biasanya tiap mau tidur terus terpikirkan bikin bahagia tidak karuan masa pdkt sama pacaran itu sama sama indah bedanya sensasi jatuh cinta pada masa pdkt itu lebih menggemaskan dari yang masih degdegan kalau ketemu sampai malu malu kucing kalau kangen ",4,0,46,267,0
2153,0,"sumpah demi alah saya saja jadi cowoknya malu norak banget mau diajak ke chesecake factory a laye ï ½ ",0,0,17,106,0
2154,0,"kecil bahaya menyakiti digencet keluar bau yang kurang sedap emotxdatar ",0,0,10,64,0
2155,0,"harus berapa ribu kosa kata yang saya hafal agar lancar membaca jurnal ini semoga terbiasa karena biasa setidaknya pernah berusaha untuk ada disni ",3,0,26,149,0
2156,0,"sudah gendut rewel lagi kamu ",0,0,5,28,0
2157,0,"saya tanya serius iya bila username ngumbar ngember nama debitur ke media bukankah melanggar pbi username kerahasiaan nasabah url ",4,0,28,137,1
2158,1,"dik semoga kamu paham mencinta tapi belum halal merindu namun belum sah ini tidak mudah karena kamu harus dimuliakan perhatikan sikapku apakah aku memilih kita berangkulan atau menuai nyaman dengan bergandengan aku hanya mensyukuri tiap pertemuan dengan cara mencuri pandang ",5,0,48,280,0
2159,0,"bodo lagi sedang apa kamu baru jam sudah ningal saya kamu tidak pulang pulang dan nyuekin saya jangan salahin saya kalau saya bandel ",0,0,21,129,0
2160,1,"untuk sebagian orang lagu ini mungkin norak tapi ini lagu pertama yang ai bawain pakai sound dan panggung yang lumayan bagus i was nothing back then ",3,0,29,147,1
2161,1,"sama sama kakak traktirlah bisa terima kasih yah wanda emotxtawa hapy birthday kakak agung anugrah dari alah emotxtawa ",0,0,17,100,0
2162,0,"panasnya kota jakarta ",1,0,3,23,0
2163,1,"ummat mau tgb ini kami dari seluruh pelosok negeri berteriak dan berjanji meminta dan berharap deklarasi kiranya engkau wahai tgb sudi menjadi pemimpin kami sebab kami tahu engkau pemimpin amanah kerna kami lihat engkau imam ummat tgbharapan-tgbharapan019 url ",28,0,51,262,4
2164,0,"rakyat indonesia st cukup menderita oleh ulah para koruptor yang kebal hukum jangan bahagia di atas penderitaan rakyat indonesia punya penjajah yang terparah yaitu koruptor rakyat bekerja keras membanting tulang koruptor yang menikmatinya ",1,0,37,234,0
2165,1,"berbaringlah dengan yang punya rasa seperti rasa nyaman di foto ini atau rasa sayang aku ke kamu eea maafefekstres efekldr efeklaparjuga url ",13,0,25,153,0
2166,0,"kamu yang norak yah emotxdatar kamu sih norak ih akoh molo sih seble x bagaikan menyiram luka pakai air ",0,0,21,96,0
2167,1,"memang adik kelas yang baik emotxsenyum ",0,1,8,32,0
2168,0,"aku hanya berfikir bahwa selama dia tersenyum berarti dia bahagia aku tak pernah berfikir bahwa ternyata dia mencoba untuk bertahan sngt keras di dlmnya sngt sngt egois kan qyara kuharap dimasa depn kamu tak bertemu dengan sosok sepertiku karena itu sngt memuakan ",4,0,46,260,0
2169,0,"telkomsel memang benar benar boros pulsa deh kalau buat sms ",1,0,9,58,0
2170,0,"hah ini benar iya kalau benar astagfirullah masya allah naudzubillahminzaliq partai islam partai allah kelakuannya setan url ",19,7,34,148,1
2171,1,"cocok sudah jadi notepad plus dijadin vn ï ½ ",0,1,8,44,0
2172,0,"kok jadi sering mati lampu sih her ",0,0,7,34,0
2173,1," username heol gemesin parah dia itu akrab sama siapapun strmarah or nah jadi mau main sama diapun tidak perlu takut di gigit first time i met him aku di tandain sama dia di pipi sama kaki dia suka banget cium pipi aku kisme dreamy pwease ",8,3,65,255,0
2174,1,"selamat datang di jogja ï ½ â ½ ï ½ ",0,0,9,39,0
2175,1,"inshallah kalau saya ada rezeki bisa foto bareng tom saya tidak bakal kasih aturan ini itu ina inu ribet saya post kesini bukan buat pamer tapi berbagi kebahagian jadi croplah komuk saya sesuka hati anda url ",0,1,39,202,0
2176,0,"yaelah luh kakak katanya kamu nga punya pulsa wo dasar mecon norak ",0,0,12,62,0
2177,1,"cuma film ini yang bikin wa bolak balik bioskop enya emotxsenyum lihat hugh jackman nyanyi dan nari dong habis nonton film ini feels good saja rasanya url ",0,0,36,146,0
2178,0,"memang benar iya orang baik pasti sama yang baik jahat iya sama yang jahat tukang selingkuh iya sama yang tukang selingkuh juga terus nikah sama-sama di selingkuhin jodoh itu cerminan diri makanya banyakin ngaca ",5,0,40,206,0
2179,0," username laporan saya sampai mana min uang saya yang saya transfer dan sudah kepotong 5 juta tolong balikan ke atm saya saja karena uangnya buat tambahan biaya pengobatan nomor laporan saya 11641708513 ",1,0,38,192,0
2180,0,"kamu kira odong-odong bohong odong emotxtawa woy adi bawa krts ",0,0,10,50,0
2181,1,"foto paling romantis itu di pantai pakai dres di waktu sunset senja begitu ",0,0,14,77,0
2182,1,"ternyata saya bisa dan enak makan dengan menu yang dibuatkan oleh coach saya alhamdulillah serasa tidak percaya kalau sedang melakukan diet ",7,0,24,142,1
2183,1,"ke cantik kece tolong folback iya emotxkedip ",0,0,8,34,0
2184,1,"aku tanya ada apa sih memangnya di bawah sudah ikut saja ajakmu aku mengekormu dari belakang dan ternyata mcflurry harusnya kalau hujan begini beli yang anget eh tapi bahkan ini katamu sudah tidak apa kan kamu tadi belinya sebelum hujan candaku kamu menoleh dan tertawa ",9,1,65,280,0
2185,0,"nah itu yang saya tidak mengerti tapi saya bayangkan mungkin sulit juga melototi apbd dari gub lama oleh gub baru secara rinci untung saya bukan gubernurnya baik lama maupun yang baru url ",6,0,37,178,1
2186,0,"padahal w ut chat dia save nomor w dan w ganti nomor wa pas di hari ulang tahun w benar benar sedih dldan tadi bisa 1 ruangan ujian it 1 jam kurang karena ut campur aduk salah tingkah w keluar duluan ",0,0,44,196,0
2187,0,"nonton streaming sinyalnya tidak bagus emotxsedih ",0,0,6,41,0
2188,1,"saat kamu sakit pilek papa selalu khawatir sampai kadang sedikit membentak dengan berkata sudah dibilang jangan minum air dingin berbeda dengan mama yang memperhatikan dan menasihatimu dengan lembut ketahuilah kepala benar benar mengkhawatirkan keadaanmu ",2,1,41,259,0
2189,0,"sama kak apakah kalian merasakan hal yang sama kaya saya soal betapa membosankanya hari ini uh ",0,0,16,94,0
2190,0,"iya ruame rusuh emotxtangis ",0,0,6,19,0
2191,1,"eung aku si termasuk zonkies dan receh ppl aku punya ratusan meme yang neomu unfaedah tapi bisa bikin orng lain smiley emotxtawa aku juga orngnya spammer bawel sayang able aku bisa cute bisa tidak ko seriously aku tidak bohong ht ",0,0,50,236,0
2192,0,"makanya pernah saya sampaikan kepada anda username jangan kebanyakan baca novel nonton film dan nonton ibu lampir pahami saja keseluruhan isi kitab suci al qur an akhirnya anda nyasar kan i t kamu url ",20,0,44,217,4
2193,0,"haduh kalau die lagi ngomel diam ajeh daripada tambah panjang nanti juge die minte sendiri ",0,0,15,91,0
2194,1,"bukan karena soalnya susah tapi karena soalnya sama persis kaya quiz p e r s i s akhirnya ngerjain tidak sampai eomenit selesai setelah selesai mikir begitu baiknya allah sama wanda tapi wanda masih sering nglanggar ",2,0,45,219,0
2195,1,"karena cinta tidak butuh alasan tidak perlu penjelasan happy anniversary bth to my lovely username username username username username username diriku masi setia i love you so much ",2,0,42,190,1
2196,0,"ngaca dulu deh iya kamu itu memang jelek bawan orok ",0,1,11,51,0
2197,0,"abs sinyal buruk pakai indosat di rumah emotxsedih agustin_nelly ririeriechan ieyut_baiti ",1,0,17,83,0
2198,0,"another kurang ajar movie â something borowed â ",0,0,8,51,0
2199,0,"saya pun juga ngatain sesama perempuan memutus rantai akan julit memang susah owislah ibarate sego uwis dadi bubur flying money money ",1,0,22,135,0
2200,0,"belum apa sudah kejebak macet ",0,0,5,29,0
2201,0," sensitive nomor nomor saya yang ke 4 signal ag fulsudah dari kemarin malam problem lokasi di jalan raya legian nomor 88 sudah di ganti isp lain nya dan restart hp juga tidak bisa buka apa apa tolong di bantu username ",0,0,44,208,0
2202,0," username username bikin negara merugi terus bikin pendukung pontang panting bikin pembantu kehabisan akal bikin investor mikir berkali-berkali bikin tukang make up jadi blunder orang selemah itu masih dipertahanin why oh why ",2,0,43,234,0
2203,1," username gausah terobsesi untuk punya pacar gapenting masih 17 tahun juga santai saja dkalo kamu tidak mau ninggalin bahkan cowok-cowok yang lebih baik gada yang bisa deketin kamu mbak di ",3,0,38,186,2
2204,0," emotxtawa hati hati bisa kobra berbahaya emotxsenyum mana bos nya yang minta di tampar ",0,0,14,74,0
2205,0,"sudah begitu aku pakai vaseline begitu kan di bulu mata sama alis disimpan deh itu si vaseline di atas lemari posisinya kaca sebelah lemari sudah begitu kan pakai yang lain juga pas nyimpen yang lain aku baru sadar vaseline nya sudah tidak ada ",8,0,50,236,0
2206,0,"kalau pemerintah atau mungsuh pemerintah teliti mereka bisa periksa apa harapan mansyarakat sekarang ini karena ini dilontarkan secara eksplisit dan terbuka yaitu harapan pada te tertawa er ",4,0,29,181,1
2207,1,"produce 48 versi indonesia pelatih dance agnes monica bisma smash cinta laura vocal bertha mas anang bunda maya rap younglenya soimah mc irfan hakim gilang ramzi ayu dewi excited neh saya emotxtawa ke emotxtawa ",26,0,44,210,4
2208,1,"saya mau pencitraan ah kalau ada orang yang bertanya di grup angkatan akan saya jawab meskipun saya tidak tahu emotxtawa imitasi jadi tenang saja temund-temund yang males bertanya sesuatu digrup angkatan karena takut dicuekin kalau misal g ada yang jawab pasti saya jawab kok ",0,0,45,232,0
2209,1,"hrsnya itu orang bahkan berlomba-berlomba gasih jadi ambisius dhdkdjdj saya selalu kagum sm org-org yang punya keinginan keras untuk mencapai tujuan dia karena artinya dia yakin sm tujuannya dan dia tidak main-main sm mimpinya it s mesmerizing ",3,0,40,221,0
2210,0,"masih macet haft masterchef ketingalan ï ½ _ ï ½ at ciputat macet jaya â ",0,0,15,76,0
2211,1,"nga sayang just kiding kok mua emotxtawa dinsafitrie cie kan we emotxtawa emotxsenyum ",0,0,13,64,0
2212,1,"pixy ini kok lama lama gemesim yasetelah jatuh cinta sama lip cream nya kayak nya bakal jatih cinta sama yang lain mengeluh url ",3,0,28,132,0
2213,0,"bingung masih bisa nyalahin perempuannya mau dia bule seperti mau dia apa seperti kalau attitudenya baik tidak akan begitu mana tidak kenal pula perempuan nyalahin perempuan lelaki brengsek hanya tertawa lalu mengulanginya kembali org-org yang nyalahin via vallen ini finya yang brengseknya ",8,0,45,280,0
2214,1,"kangen banget deh aku sama maw baru berapa hari tidak ktm aku ut kgn ini sm maw sayang banget sm maw smg kamu dapat yang baik-baik terus iya maw aku tidak mau cantik aku disakitin ini calon lawyer aku ini ",5,0,40,180,0
2215,0,"itu lagi ish ngrtrt twet aku yang tidak kuat ",0,0,8,44,0
2216,0," username ente bilang hakim artidjo bukan malaikat iya jelas bukan tapi hakim artidjo berdasar fakta-fakta persidangan dan tidak akan buta terhadap korupsi anda yang sangat jelas bukti-buktinya anda yang sebenarnya bukan malaikat karena sangat doy ",12,0,44,248,0
2217,0,"protes warga yang tak terima anaknya diterima masuk ke sma negeri bukan karena kualitas sekolah negeri lebih baik atau bisa membuat anak-anaknya sukses tapi karena biayanya yang lebih murah ini benar-benar zaman sulit ",6,0,36,207,1
2218,0,"tidak tahu anjyr muak saya belajar bisnis internasional pemasaran internasional perekonomian internasional dear bapak dosen kemarin bapak bilang mau bahas pariwisata di ekopembangunan biar santai sampai uas bapak tidak bahas bahas enek saya denger pdb begini ratio dan kawan kawannya ",4,0,46,279,0
2219,1,"wah ini lucu banget desain username ada yang bati dan hello kitty juga goldreinvented antamlogammulia ",8,0,20,107,0
2220,0,"bukan tipikal orang yang mesti dimaintain dengan chatting terus terusan sih aku itu memang males juga cuma iya when you got time please reply mine ",4,0,26,148,0
2221,1,"dengan berbeda suku dan agama marilah kita jaga persatuan persaudaraan kita jangan sampai adanya pemilihan presiden dan bupati kita terpecah belah jangan sampai karena itu kita tidak saling menyapa kita harus tetap bersatu padu username ",3,0,43,247,0
2222,0,"iuwh kamu pen banget iya punya anak kaya kita iya kamu giant sama suneo nya ibunya giant inimah emotxtawa ",0,0,19,96,0
2223,1,"bila ada yang mencintaimu karena perubahan itu bukan cinta tapi itu perjanjian tapi jika ada yang mencintai dirimu karena dirimu yang apa adanya itu baru namanya cinta ",2,0,29,167,0
2224,1,"dulu dulu banget naksir teman sd inisialnya sr emotxtawa kdg suka ngukir nama di buku diary edasr terus pernah berdoa minta jodoh sama dia waktu ketemu lagi pas lulus sma eh tidak disangka inshaallaah jodohnya sama sr jugak walaupun beda orang akibat doa yang spesifik ",19,0,51,267,5
2225,0,"katanya soleha tapi mulut nya pedas sekali iya kalah tahu mercon teman saya emotxdatar ",0,0,14,78,0
2226,1,"saya serius kalopun pak username nanti kalah saya lebih baik kalah sama yusril daripada sama prabowo tapi kan tidak mungkin kalah iya emotxtawa url ",2,0,30,144,0
2227,1,"dibilang biasa biasa sih tidak apa apa tapi sekarang banyak orang orang biasa dan berbuat luar bisa itu gara gara kehebatanya mr-mr1 olahraga sepakbola penerusbangsa indonesia atlite olahragawan adidas nike puma specs anakbola timnasindonesia sukses url ",2,0,49,272,0
2228,0,"wo dasar biarin sotau deh kaya sudah pernah dengar saja cont ",0,1,20,72,0
2229,1,"asik asik jos emotxejek diajak senang bisa diajak susah juga bisa cantik ",0,0,13,67,0
2230,0,"lagi marak isu sexual harassment mulai dari gitasav sampai via katanya kita tidak bisa diem jadi harus speakup biar masyarakat aware dan peduli menurutku apa yang dilakukan via itu bukan speakup tapi lebih ke mempermalukan ",0,0,39,226,0
2231,0," ridhawr risstajp dha kamu taugaksi skrrng telkomsel dirumah saya susah sinyal kaya xl kamu kalau kerumah saya sm sekali gbsa bbm anjing ",4,0,25,132,1
2232,0,"bikin orang kesal saja ",0,0,4,22,0
2233,1,"happy birthday cantik sylvia meila thks ï ½ with and others at pic â ",0,0,16,73,0
2234,1,"sabal iya ke ku sayang kapan traktir akuh emotxkedip semoga anda bahagia dengan pilihan yang berunsur dari proses seperti sebelumnya pula ",0,0,23,129,0
2235,0,"lagi ngoceh soal artis xyg di follow masku iya ngoceh dikit teman kerja saya komentar emotxtawa kasian iya kamu beli tiket mahal cuma salaman tidak di follow back i was like _________ pfftmales ngobrol sama orang gblk memang ",5,0,42,217,1
2236,0,"galak amat sih na min kok semua salah sih bertengkar saja ayo ",0,1,15,67,0
2237,0,"jangan pernah dengarkan orang yang sudah menghina memfitnah kamu karena dia itu iri dengan apa yang kamu punya sekarang ayah ",0,0,19,125,0
2238,0,"iya kamu orangnya egois ",0,0,4,23,0
2239,0," mka a jangan ngatain orang klu gmau dikatain jaga itu ocehanmu giliran dikatain bla bla bla dibaca itu siapa yang ngatain ",2,0,23,122,0
2240,1,"makan bakso enak ini muyung cekale ",0,0,6,34,0
2241,0,"anak durhaka memang ini si ",0,0,5,26,0
2242,1,"belum pernah foto berdua cm ada foto ini happy blessed day pak guru bonar sihombing panjang umur sehat selalu dan senantiasa diberkati ",7,2,29,151,0
2243,0,"karena tidak memenuhi kuota medan cancel iya sayang mohon maav yang sebesar besarnya tiket mehong kalau cm 4 ekor tidak cocok hari ini nia refund dp buat medan iya 4 bagi yang sudah dp mohon konfrmasi buat pengembalian dana sekali lagi username mohon maav yang sebesar besarnya ",9,0,49,264,2
2244,1,"oke emotxsenyum rt emotxtawa baik emotxsenyum ",0,0,8,20,0
2245,0,"kok tiba-tiba mlm ini mrasa kangen iya saya ingin berjalan sambil memegang tangannya saya ingin memeluknya dan mengatakan bahwa saya kangen saya ingin menangis di pundaknya dan mengatakan jangan tinggalkan saya god please telhim ",2,0,42,224,0
2246,0,"pohon plastik tong sampah tidak ada yang menarik perhatianku hanya satu perhatianku sampah mencari konten status nyinyir tapi tidak ada sumbangsih thdp kebersihan semudah jari membuat status nyinyir berbanding terbalik dengan niat pada hal yang nyata hidup hanya sebatas kuota ",11,2,47,273,1
2247,0,"ngehe sekale upload video dari jam 11 malam jam 4 pagi baru terkirim ini pasti server nya tadi ketiduran terus sekarang lagi bangun buat sahur emotxdatar ",2,0,30,150,0
2248,1," username username lagu iya banyak sih tapi aku benar benar suka sama awake karena lagu itu buat aku semangat ngejar mimpiku buat dapat sertifikat bahasa jepang ",3,0,32,164,0
2249,0,"weh lagu apa ini kenapa broken sangat dia macam mempersoalkan cinta instead of perempuan yang break his heart he don t blame himself totapi dia salahkan cinta yang tak bersalah macam cinta tu orang ketiga antara dia dengan perempuan tu ",4,0,45,240,0
2250,0," username username jakarta kembali diacak-diacak begitulah kalau memilih pemimpin yang tidak punya kemampuan samasekali warga yang menanggung derita ",3,0,30,158,0
2251,0,"parah leak lagi pulanglah come to mama ",0,1,8,40,0
2252,1,"saya sayang mereka iya allah i want them to be happy in their entire life pen mereka sukses dapat jodoh yang baik punya rumah tangga yang langgeng punya anak yang lucu saya selalu doa semoga kita tetap barengan sampai sudah gede jadi ibuibu sampai nenek nenek ",1,0,55,256,1
